###########################################################################################################################################################

        learning rate vit: 0.0001, learning rate mlp: 0.0001, lr_sched: True, mlp_hidden_sizes: [1024, 512, 256], jump_frames: 2, use_reconstruction_layer: True
        batch_size: 16, norm: True, train_seqeunces: [0], val_sequences: [0], dataset: Stereo,
        average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, deepF_nocorrs: False,
        SVD coeff: 0, RE1 coeff: 0 SED coeff: 0.01, ALG_COEFF: 0, unforzen layers: 0, group conv: False
        crop: 224 resize: 256, use conv: True pretrained: None 

algebraic_truth: 0.024857250570553786		 val_algebraic_truth: 0.02541717540386111
             RE1 dist: 431.6844846491228		 Val RE1 dist: 445.1176871366279
             SED dist: 4.577612447459796		 Val SED dist: 5.013281179028888

Epoch 59/1500: Training Loss: 0.052429070946765924		 Val Loss: 0.054131263910337936
             Training MAE: 0.034420132637023926		 Val MAE: 0.035380300134420395
             Algebraic dist: 20.369323373538013		 Val Algebraic dist: 21.191898789516713
             Algebraic sqr dist: 891.2934027777778	  Val Algebraic sqr dist: 986.8833575581396
             RE1 dist: 445.6467013888889		 Val RE1 dist: 493.4416787790698
             SED dist: 4.8095649585389255		 Val SED dist: 4.956398542537245

Epoch 60/1500: Training Loss: 0.05473631027846308		 Val Loss: 0.053081462549608806
             Training MAE: 0.03385554999113083		 Val MAE: 0.036096785217523575
             Algebraic dist: 20.658258806195175		 Val Algebraic dist: 21.387083541515263
             Algebraic sqr dist: 927.1855811403509	  Val Algebraic sqr dist: 910.9729287790698
             RE1 dist: 463.59279057017545		 Val RE1 dist: 455.4864643895349
             SED dist: 5.047261555989583		 Val SED dist: 4.8481597900390625

Epoch 61/1500: Training Loss: 0.05271720886230469		 Val Loss: 0.05139164037482683
             Training MAE: 0.03418174758553505		 Val MAE: 0.036834463477134705
             Algebraic dist: 20.110729909082604		 Val Algebraic dist: 20.696094601653343
             Algebraic sqr dist: 867.8856907894736	  Val Algebraic sqr dist: 900.8814498546511
             RE1 dist: 433.9428453947368		 Val RE1 dist: 450.44072492732556
             SED dist: 4.844939650150767		 Val SED dist: 4.6897362997365555

Epoch 62/1500: Training Loss: 0.053380006935164245		 Val Loss: 0.052984442821768826
             Training MAE: 0.03398110345005989		 Val MAE: 0.0373527929186821
             Algebraic dist: 20.122981199744153		 Val Algebraic dist: 21.09237457985102
             Algebraic sqr dist: 874.8791118421053	  Val Algebraic sqr dist: 919.8455668604652
             RE1 dist: 437.43960160818716		 Val RE1 dist: 459.9227834302326
             SED dist: 4.918131510416667		 Val SED dist: 4.836804766987646

Epoch 63/1500: Training Loss: 0.05216585125839501		 Val Loss: 0.05583905619244243
             Training MAE: 0.0334685854613781		 Val MAE: 0.03479013964533806
             Algebraic dist: 19.687143069261698		 Val Algebraic dist: 21.571604174236917
             Algebraic sqr dist: 834.9240679824561	  Val Algebraic sqr dist: 1056.1487100290697
             RE1 dist: 417.46203399122805		 Val RE1 dist: 528.0743095930233
             SED dist: 4.805996721948099		 Val SED dist: 5.143852056458939

Epoch 64/1500: Training Loss: 0.05199686128493638		 Val Loss: 0.05300603356472282
             Training MAE: 0.03429222106933594		 Val MAE: 0.03683033958077431
             Algebraic dist: 19.59512489720395		 Val Algebraic dist: 20.6802609465843
             Algebraic sqr dist: 844.031615497076	  Val Algebraic sqr dist: 983.0458757267442
             RE1 dist: 422.015807748538		 Val RE1 dist: 491.5229378633721
             SED dist: 4.7778099015442255		 Val SED dist: 4.831601519917333

Epoch 65/1500: Training Loss: 0.05403459560104281		 Val Loss: 0.05284907097040221
             Training MAE: 0.03385278955101967		 Val MAE: 0.037136152386665344
             Algebraic dist: 20.119914450840643		 Val Algebraic dist: 20.637577500454213
             Algebraic sqr dist: 873.4027777777778	  Val Algebraic sqr dist: 935.0780341569767
             RE1 dist: 436.7013888888889		 Val RE1 dist: 467.53901707848837
             SED dist: 4.992380956460161		 Val SED dist: 4.815035088117733

Epoch 66/1500: Training Loss: 0.051645329124049136		 Val Loss: 0.06391126056050145
             Training MAE: 0.03491365164518356		 Val MAE: 0.0370708666741848
             Algebraic dist: 19.61797417534722		 Val Algebraic dist: 22.51929420648619
             Algebraic sqr dist: 825.984831871345	  Val Algebraic sqr dist: 916.2288335755813
             RE1 dist: 412.9924159356725		 Val RE1 dist: 458.1144167877907
             SED dist: 4.741293388500548		 Val SED dist: 5.945841234783794

Epoch 67/1500: Training Loss: 0.04817810950920596		 Val Loss: 0.051503214725228244
             Training MAE: 0.03421786054968834		 Val MAE: 0.03272482752799988
             Algebraic dist: 18.39981668037281		 Val Algebraic dist: 19.65769923010538
             Algebraic sqr dist: 737.125730994152	  Val Algebraic sqr dist: 788.6237281976744
             RE1 dist: 368.56288834064327		 Val RE1 dist: 394.3118640988372
             SED dist: 4.400448804710344		 Val SED dist: 4.7582787802053055

Epoch 68/1500: Training Loss: 0.052725384807028965		 Val Loss: 0.05178878473681073
             Training MAE: 0.03431732580065727		 Val MAE: 0.034790556877851486
             Algebraic dist: 19.633400721856724		 Val Algebraic dist: 20.0810915924782
             Algebraic sqr dist: 833.4237938596491	  Val Algebraic sqr dist: 858.5640443313954
             RE1 dist: 416.71189692982455		 Val RE1 dist: 429.2820221656977
             SED dist: 4.860392609534905		 Val SED dist: 4.747085216433503

Epoch 69/1500: Training Loss: 0.04935724693432189		 Val Loss: 0.05813733367032783
             Training MAE: 0.034224241971969604		 Val MAE: 0.03520984575152397
             Algebraic dist: 18.677153291758042		 Val Algebraic dist: 21.078350688135902
             Algebraic sqr dist: 775.3706140350877	  Val Algebraic sqr dist: 807.9490370639535
             RE1 dist: 387.68530701754383		 Val RE1 dist: 403.97451853197674
             SED dist: 4.521448681926169		 Val SED dist: 5.396015255950218

Epoch 70/1500: Training Loss: 0.04963678504988464		 Val Loss: 0.05772242435189181
             Training MAE: 0.03499544411897659		 Val MAE: 0.034159641712903976
             Algebraic dist: 18.64945403874269		 Val Algebraic dist: 21.162315191224565
             Algebraic sqr dist: 749.1179641812865	  Val Algebraic sqr dist: 831.5186228197674
             RE1 dist: 374.5590049342105		 Val RE1 dist: 415.7593114098837
             SED dist: 4.541552805761148		 Val SED dist: 5.361465099246003

Epoch 71/1500: Training Loss: 0.046706397631014994		 Val Loss: 0.05167338459990745
             Training MAE: 0.03486466407775879		 Val MAE: 0.03437009081244469
             Algebraic dist: 17.729870534082604		 Val Algebraic dist: 19.562184888263083
             Algebraic sqr dist: 687.6294316520468	  Val Algebraic sqr dist: 788.3993459302326
             RE1 dist: 343.81473866959067		 Val RE1 dist: 394.1996729651163
             SED dist: 4.251928139848319		 Val SED dist: 4.755110274913699

Epoch 72/1500: Training Loss: 0.0472165882935998		 Val Loss: 0.062008974164031276
             Training MAE: 0.03484438732266426		 Val MAE: 0.03834844380617142
             Algebraic dist: 17.65779051306652		 Val Algebraic dist: 22.759220566860463
             Algebraic sqr dist: 693.672423245614	  Val Algebraic sqr dist: 863.0454215116279
             RE1 dist: 346.836211622807		 Val RE1 dist: 431.52271075581393
             SED dist: 4.305006596080044		 Val SED dist: 5.7365807821584305

Epoch 73/1500: Training Loss: 0.052184238768460456		 Val Loss: 0.0566161455110062
             Training MAE: 0.034788504242897034		 Val MAE: 0.03760838136076927
             Algebraic dist: 18.655103538468566		 Val Algebraic dist: 20.684597281522528
             Algebraic sqr dist: 772.8528874269006	  Val Algebraic sqr dist: 1027.2147529069769
             RE1 dist: 386.4264437134503		 Val RE1 dist: 513.6073764534884
             SED dist: 4.8082364623309575		 Val SED dist: 5.178974950036337

Epoch 74/1500: Training Loss: 0.04835322307564362		 Val Loss: 0.059011963910834735
             Training MAE: 0.03502122685313225		 Val MAE: 0.03647582605481148
             Algebraic dist: 17.818118089820906		 Val Algebraic dist: 21.203509663426598
             Algebraic sqr dist: 695.6585800438596	  Val Algebraic sqr dist: 1116.678960755814
             RE1 dist: 347.8292900219298		 Val RE1 dist: 558.339480377907
             SED dist: 4.417080349392361		 Val SED dist: 5.466922493868096

Epoch 75/1500: Training Loss: 0.04930752759788468		 Val Loss: 0.07526346140129622
             Training MAE: 0.0350443497300148		 Val MAE: 0.036939673125743866
             Algebraic dist: 17.76790221811038		 Val Algebraic dist: 24.482103924418606
             Algebraic sqr dist: 707.6550164473684	  Val Algebraic sqr dist: 1503.1685138081396
             RE1 dist: 353.82753106725147		 Val RE1 dist: 751.5842569040698
             SED dist: 4.51481262563962		 Val SED dist: 7.060516357421875

Epoch 76/1500: Training Loss: 0.04886445385670801		 Val Loss: 0.05225564712701842
             Training MAE: 0.035719119012355804		 Val MAE: 0.037685420364141464
             Algebraic dist: 17.840703239217838		 Val Algebraic dist: 19.35328709801962
             Algebraic sqr dist: 695.1799159356725	  Val Algebraic sqr dist: 833.921875
             RE1 dist: 347.58995796783626		 Val RE1 dist: 416.96098292151163
             SED dist: 4.464610674227887		 Val SED dist: 4.746381183003271

Epoch 77/1500: Training Loss: 0.049578253985845554		 Val Loss: 0.07527701244797817
             Training MAE: 0.03588689863681793		 Val MAE: 0.038088541477918625
             Algebraic dist: 17.805524145650583		 Val Algebraic dist: 23.958200853924417
             Algebraic sqr dist: 699.046235380117	  Val Algebraic sqr dist: 1434.449582122093
             RE1 dist: 349.523163377193		 Val RE1 dist: 717.2247910610465
             SED dist: 4.537084746779057		 Val SED dist: 7.0637292196584305

Epoch 78/1500: Training Loss: 0.04818947552240383		 Val Loss: 0.04985746117525323
             Training MAE: 0.035066477954387665		 Val MAE: 0.03399021923542023
             Algebraic dist: 17.561362104806285		 Val Algebraic dist: 18.515622161155523
             Algebraic sqr dist: 680.4481907894736	  Val Algebraic sqr dist: 719.298828125
             RE1 dist: 340.2240953947368		 Val RE1 dist: 359.6494140625
             SED dist: 4.4016884251644735		 Val SED dist: 4.580934746320858

Epoch 79/1500: Training Loss: 0.046610754135756466		 Val Loss: 0.05903680380000625
             Training MAE: 0.03504347801208496		 Val MAE: 0.03503422066569328
             Algebraic dist: 16.904422514619885		 Val Algebraic dist: 20.615664459938227
             Algebraic sqr dist: 636.4433479532164	  Val Algebraic sqr dist: 725.6850018168604
             RE1 dist: 318.2216739766082		 Val RE1 dist: 362.8425009084302
             SED dist: 4.245872452942251		 Val SED dist: 5.490079657976017

Epoch 80/1500: Training Loss: 0.0475469834623281		 Val Loss: 0.05688822546670603
             Training MAE: 0.03546147421002388		 Val MAE: 0.039423927664756775
             Algebraic dist: 17.117407369334796		 Val Algebraic dist: 20.60557520666788
             Algebraic sqr dist: 634.8468110380117	  Val Algebraic sqr dist: 714.1512536337209
             RE1 dist: 317.4234055190058		 Val RE1 dist: 357.0756495276163
             SED dist: 4.3411883080911915		 Val SED dist: 5.185728561046512

Epoch 81/1500: Training Loss: 0.04569048072859558		 Val Loss: 0.0588937193848366
             Training MAE: 0.03611823916435242		 Val MAE: 0.03472982347011566
             Algebraic dist: 16.671917831688596		 Val Algebraic dist: 20.017964207848838
             Algebraic sqr dist: 617.961668494152	  Val Algebraic sqr dist: 897.9767441860465
             RE1 dist: 308.980834247076		 Val RE1 dist: 448.9884175145349
             SED dist: 4.14384094595212		 Val SED dist: 5.476912387581759

Epoch 82/1500: Training Loss: 0.046329813393933036		 Val Loss: 0.05287436551825945
             Training MAE: 0.03590559959411621		 Val MAE: 0.036852654069662094
             Algebraic dist: 16.457282529239766		 Val Algebraic dist: 18.670571970385176
             Algebraic sqr dist: 605.6460160818714	  Val Algebraic sqr dist: 681.5187136627907
             RE1 dist: 302.8230080409357		 Val RE1 dist: 340.75935683139534
             SED dist: 4.213540595874452		 Val SED dist: 4.83707090865734

Epoch 83/1500: Training Loss: 0.04614892479969047		 Val Loss: 0.059196538703386176
             Training MAE: 0.03549964353442192		 Val MAE: 0.03674638271331787
             Algebraic dist: 16.515583596034357		 Val Algebraic dist: 20.113179051598838
             Algebraic sqr dist: 593.8140076754386	  Val Algebraic sqr dist: 1006.1079215116279
             RE1 dist: 296.90702668128654		 Val RE1 dist: 503.05396075581393
             SED dist: 4.2028216088724415		 Val SED dist: 5.50738525390625

Epoch 84/1500: Training Loss: 0.04604361907780519		 Val Loss: 0.04956026409947595
             Training MAE: 0.035031843930482864		 Val MAE: 0.034088581800460815
             Algebraic dist: 16.157930429915936		 Val Algebraic dist: 17.830980877543606
             Algebraic sqr dist: 584.3293128654971	  Val Algebraic sqr dist: 725.150753997093
             RE1 dist: 292.1646792763158		 Val RE1 dist: 362.57542242005815
             SED dist: 4.1991188093932745		 Val SED dist: 4.572114811387173

Epoch 85/1500: Training Loss: 0.047942295409085456		 Val Loss: 0.05054583660391874
             Training MAE: 0.03560592606663704		 Val MAE: 0.03499378263950348
             Algebraic dist: 16.67696197688231		 Val Algebraic dist: 18.064646166424417
             Algebraic sqr dist: 617.9554093567251	  Val Algebraic sqr dist: 662.4518531976744
             RE1 dist: 308.97770467836256		 Val RE1 dist: 331.2259265988372
             SED dist: 4.38519501267818		 Val SED dist: 4.637833351312682

Epoch 86/1500: Training Loss: 0.04851712120903863		 Val Loss: 0.05051107184831486
             Training MAE: 0.03575515374541283		 Val MAE: 0.03665237873792648
             Algebraic dist: 16.758023802997077		 Val Algebraic dist: 17.836638694585755
             Algebraic sqr dist: 628.1432291666666	  Val Algebraic sqr dist: 704.6768259447674
             RE1 dist: 314.0716602704678		 Val RE1 dist: 352.3384129723837
             SED dist: 4.431242290296052		 Val SED dist: 4.656797542128452

Epoch 87/1500: Training Loss: 0.049655412372789885		 Val Loss: 0.051182863324187526
             Training MAE: 0.03549366816878319		 Val MAE: 0.03649955987930298
             Algebraic dist: 17.199878358004387		 Val Algebraic dist: 18.250273948492005
             Algebraic sqr dist: 655.6070906432749	  Val Algebraic sqr dist: 626.9919149709302
             RE1 dist: 327.8035681652047		 Val RE1 dist: 313.4959574854651
             SED dist: 4.556127001667581		 Val SED dist: 4.686446788699128

Epoch 88/1500: Training Loss: 0.047416514123392386		 Val Loss: 0.059135902759640716
             Training MAE: 0.03533977270126343		 Val MAE: 0.040621113032102585
             Algebraic dist: 16.491803442525583		 Val Algebraic dist: 19.803400084029796
             Algebraic sqr dist: 596.4170778508771	  Val Algebraic sqr dist: 709.3034611191861
             RE1 dist: 298.2085389254386		 Val RE1 dist: 354.65173055959303
             SED dist: 4.329628392269737		 Val SED dist: 5.418346316315407

Epoch 89/1500: Training Loss: 0.049241188673945196		 Val Loss: 0.05035959842593171
             Training MAE: 0.0355999693274498		 Val MAE: 0.03668425232172012
             Algebraic dist: 16.70682280244883		 Val Algebraic dist: 17.834973712300144
             Algebraic sqr dist: 620.8824926900585	  Val Algebraic sqr dist: 680.8185410610465
             RE1 dist: 310.44124634502924		 Val RE1 dist: 340.4093159520349
             SED dist: 4.515792757447003		 Val SED dist: 4.609632979991824

Epoch 90/1500: Training Loss: 0.044113591400503416		 Val Loss: 0.056467050729795944
             Training MAE: 0.03497723117470741		 Val MAE: 0.03933857008814812
             Algebraic dist: 15.601885165387428		 Val Algebraic dist: 19.625099359556685
             Algebraic sqr dist: 546.9667854532164	  Val Algebraic sqr dist: 672.2680323401163
             RE1 dist: 273.4833927266082		 Val RE1 dist: 336.1340615915698
             SED dist: 4.004994888751828		 Val SED dist: 5.163970237554506

Epoch 91/1500: Training Loss: 0.044158854679754604		 Val Loss: 0.04923923625502476
             Training MAE: 0.03534805029630661		 Val MAE: 0.039288125932216644
             Algebraic dist: 15.62814670138889		 Val Algebraic dist: 17.319392714389537
             Algebraic sqr dist: 533.8614309210526	  Val Algebraic sqr dist: 699.4363190406976
             RE1 dist: 266.9307154605263		 Val RE1 dist: 349.71820494186045
             SED dist: 4.007811786138523		 Val SED dist: 4.4438054284384085

Epoch 92/1500: Training Loss: 0.04595489390412269		 Val Loss: 0.07926202929297159
             Training MAE: 0.03501960262656212		 Val MAE: 0.03996764123439789
             Algebraic dist: 15.801048234192251		 Val Algebraic dist: 23.284995855287065
             Algebraic sqr dist: 551.9796235380117	  Val Algebraic sqr dist: 1344.6035610465117
             RE1 dist: 275.9898346125731		 Val RE1 dist: 672.3017805232558
             SED dist: 4.190462525127924		 Val SED dist: 7.458866562954215

Epoch 93/1500: Training Loss: 0.04622490085356417		 Val Loss: 0.05339544318443121
             Training MAE: 0.034909848123788834		 Val MAE: 0.04084416478872299
             Algebraic dist: 16.09218236019737		 Val Algebraic dist: 17.74053955078125
             Algebraic sqr dist: 574.6623720760234	  Val Algebraic sqr dist: 677.7230650436046
             RE1 dist: 287.3311860380117		 Val RE1 dist: 338.8615098110465
             SED dist: 4.2226951554504755		 Val SED dist: 4.86146758323492

Epoch 94/1500: Training Loss: 0.046511070072999476		 Val Loss: 0.04926419812579488
             Training MAE: 0.03513028845191002		 Val MAE: 0.03526762127876282
             Algebraic dist: 16.021562899762426		 Val Algebraic dist: 17.326824809229652
             Algebraic sqr dist: 571.5840643274854	  Val Algebraic sqr dist: 585.562136627907
             RE1 dist: 285.7920321637427		 Val RE1 dist: 292.7810456031977
             SED dist: 4.2437911898072		 Val SED dist: 4.514515366665153

Epoch 95/1500: Training Loss: 0.044072106567739744		 Val Loss: 0.04918202688527662
             Training MAE: 0.03531832620501518		 Val MAE: 0.03478290140628815
             Algebraic dist: 15.361899214181287		 Val Algebraic dist: 16.8448855377907
             Algebraic sqr dist: 535.5594389619883	  Val Algebraic sqr dist: 575.1222747093024
             RE1 dist: 267.7797194809942		 Val RE1 dist: 287.56116006540697
             SED dist: 3.994986550849781		 Val SED dist: 4.52229486509811

Epoch 96/1500: Training Loss: 0.04633744557698568		 Val Loss: 0.049989145855570946
             Training MAE: 0.03483862429857254		 Val MAE: 0.037205301225185394
             Algebraic dist: 15.665841442799708		 Val Algebraic dist: 16.80085931822311
             Algebraic sqr dist: 560.398072002924	  Val Algebraic sqr dist: 626.1766896802326
             RE1 dist: 280.19905884502924		 Val RE1 dist: 313.0883448401163
             SED dist: 4.235948707625183		 Val SED dist: 4.595236489939135

Epoch 97/1500: Training Loss: 0.046090524796156856		 Val Loss: 0.05546008154403332
             Training MAE: 0.034363798797130585		 Val MAE: 0.038372792303562164
             Algebraic dist: 15.574832670869883		 Val Algebraic dist: 18.528415413789972
             Algebraic sqr dist: 537.921966374269	  Val Algebraic sqr dist: 617.4396802325581
             RE1 dist: 268.9609831871345		 Val RE1 dist: 308.71984011627904
             SED dist: 4.218958447551169		 Val SED dist: 5.087334566338118

Epoch 98/1500: Training Loss: 0.04300731246234381		 Val Loss: 0.05034456142159396
             Training MAE: 0.03418939188122749		 Val MAE: 0.03412852808833122
             Algebraic dist: 14.780179207785087		 Val Algebraic dist: 17.109989609829213
             Algebraic sqr dist: 491.1421326754386	  Val Algebraic sqr dist: 600.1992641715116
             RE1 dist: 245.5710663377193		 Val RE1 dist: 300.0996320857558
             SED dist: 3.910493192616959		 Val SED dist: 4.667422272438227

Epoch 99/1500: Training Loss: 0.04366987351088496		 Val Loss: 0.050382530966470405
             Training MAE: 0.034471604973077774		 Val MAE: 0.030733732506632805
             Algebraic dist: 14.892962182474415		 Val Algebraic dist: 16.60280023619186
             Algebraic sqr dist: 501.0315698099415	  Val Algebraic sqr dist: 589.0612736191861
             RE1 dist: 250.5157620614035		 Val RE1 dist: 294.53063680959303
             SED dist: 3.9729278742918495		 Val SED dist: 4.703901778819949

Epoch 100/1500: Training Loss: 0.041689052916409675		 Val Loss: 0.05576109331707622
             Training MAE: 0.03398963063955307		 Val MAE: 0.03080928698182106
             Algebraic dist: 14.375869483278509		 Val Algebraic dist: 17.570497024890987
             Algebraic sqr dist: 449.57693713450294	  Val Algebraic sqr dist: 562.2283793604652
             RE1 dist: 224.78846856725147		 Val RE1 dist: 281.1141896802326
             SED dist: 3.786230254591557		 Val SED dist: 5.24983428245367

Epoch 101/1500: Training Loss: 0.04251215193006727		 Val Loss: 0.04993818527044252
             Training MAE: 0.034295253455638885		 Val MAE: 0.03324209898710251
             Algebraic dist: 14.390356588084796		 Val Algebraic dist: 16.61377662836119
             Algebraic sqr dist: 460.5263614766082	  Val Algebraic sqr dist: 540.5791696947674
             RE1 dist: 230.2631807383041		 Val RE1 dist: 270.2895848473837
             SED dist: 3.86740844012701		 Val SED dist: 4.633501984352289

Epoch 102/1500: Training Loss: 0.04339634744744552		 Val Loss: 0.0511170320732649
             Training MAE: 0.03410053998231888		 Val MAE: 0.03721804916858673
             Algebraic dist: 14.412413479989034		 Val Algebraic dist: 16.569520462390987
             Algebraic sqr dist: 470.2768640350877	  Val Algebraic sqr dist: 642.1562954215116
             RE1 dist: 235.13847770467837		 Val RE1 dist: 321.0781931322674
             SED dist: 3.9588801512244154		 Val SED dist: 4.65428871332213

Epoch 103/1500: Training Loss: 0.04292764440614578		 Val Loss: 0.06174942504527957
             Training MAE: 0.033746663480997086		 Val MAE: 0.03278771787881851
             Algebraic dist: 14.305562694170321		 Val Algebraic dist: 18.339480377906977
             Algebraic sqr dist: 451.95677997076024	  Val Algebraic sqr dist: 836.6144622093024
             RE1 dist: 225.97838998538012		 Val RE1 dist: 418.3072311046512
             SED dist: 3.9156465586165936		 Val SED dist: 5.849399300508721

Epoch 104/1500: Training Loss: 0.04342136606138352		 Val Loss: 0.04718676278757494
             Training MAE: 0.03388100489974022		 Val MAE: 0.03201845660805702
             Algebraic dist: 14.310389825475147		 Val Algebraic dist: 15.629590411518896
             Algebraic sqr dist: 452.57954130116957	  Val Algebraic sqr dist: 513.754269622093
             RE1 dist: 226.28977065058479		 Val RE1 dist: 256.8771575218023
             SED dist: 3.966044821934393		 Val SED dist: 4.370796026185501

Epoch 105/1500: Training Loss: 0.043896527318229454		 Val Loss: 0.05158645053242528
             Training MAE: 0.03382529318332672		 Val MAE: 0.03035714291036129
             Algebraic dist: 14.433894999543128		 Val Algebraic dist: 16.127540765806685
             Algebraic sqr dist: 467.9788925438597	  Val Algebraic sqr dist: 596.6359920058139
             RE1 dist: 233.98944627192984		 Val RE1 dist: 298.31799600290697
             SED dist: 4.014352541917946		 Val SED dist: 4.840357935705851

Epoch 106/1500: Training Loss: 0.04353467205114532		 Val Loss: 0.053564043932182843
             Training MAE: 0.03413661569356918		 Val MAE: 0.039675600826740265
             Algebraic dist: 13.901545652869151		 Val Algebraic dist: 16.621855979742005
             Algebraic sqr dist: 447.5046144005848	  Val Algebraic sqr dist: 653.8512899709302
             RE1 dist: 223.7523072002924		 Val RE1 dist: 326.9256449854651
             SED dist: 3.9704864680418495		 Val SED dist: 4.841649609942769

Epoch 107/1500: Training Loss: 0.04214165782370762		 Val Loss: 0.04928682016771893
             Training MAE: 0.03389767184853554		 Val MAE: 0.03368821367621422
             Algebraic dist: 13.999196191977338		 Val Algebraic dist: 15.797867176144623
             Algebraic sqr dist: 429.7299433479532	  Val Algebraic sqr dist: 589.5223473837209
             RE1 dist: 214.8649716739766		 Val RE1 dist: 294.7612191133721
             SED dist: 3.835272181103801		 Val SED dist: 4.565230968386628

Epoch 108/1500: Training Loss: 0.04121338136014883		 Val Loss: 0.04798972883889841
             Training MAE: 0.03341502696275711		 Val MAE: 0.034138500690460205
             Algebraic dist: 13.445438139619883		 Val Algebraic dist: 15.449198878088662
             Algebraic sqr dist: 415.36654788011697	  Val Algebraic sqr dist: 515.8890806686046
             RE1 dist: 207.68327394005848		 Val RE1 dist: 257.9445403343023
             SED dist: 3.7510847125137063		 Val SED dist: 4.405105945675872

Epoch 109/1500: Training Loss: 0.04067460835328576		 Val Loss: 0.05454317913498989
             Training MAE: 0.03345082700252533		 Val MAE: 0.03208890184760094
             Algebraic dist: 13.258666278326023		 Val Algebraic dist: 16.507647847020348
             Algebraic sqr dist: 401.851471125731	  Val Algebraic sqr dist: 645.1497547238372
             RE1 dist: 200.9257355628655		 Val RE1 dist: 322.5748773619186
             SED dist: 3.6972870408442984		 Val SED dist: 5.12263701682867

Epoch 110/1500: Training Loss: 0.04394549096536915		 Val Loss: 0.05184394259785497
             Training MAE: 0.03306220471858978		 Val MAE: 0.03319336473941803
             Algebraic dist: 14.060615405701755		 Val Algebraic dist: 15.894690225290697
             Algebraic sqr dist: 444.17772295321635	  Val Algebraic sqr dist: 538.125363372093
             RE1 dist: 222.08886147660817		 Val RE1 dist: 269.0626816860465
             SED dist: 4.033512940880848		 Val SED dist: 4.824969269508539

Epoch 111/1500: Training Loss: 0.04340620487056977		 Val Loss: 0.048828446587850884
             Training MAE: 0.03368894383311272		 Val MAE: 0.032066989690065384
             Algebraic dist: 13.869027834886696		 Val Algebraic dist: 15.439981150072674
             Algebraic sqr dist: 441.69184027777777	  Val Algebraic sqr dist: 472.5454215116279
             RE1 dist: 220.84592013888889		 Val RE1 dist: 236.27271075581396
             SED dist: 3.966379266036184		 Val SED dist: 4.549041038335756

Epoch 112/1500: Training Loss: 0.042081149698000905		 Val Loss: 0.048208336497462076
             Training MAE: 0.03342733159661293		 Val MAE: 0.03343764320015907
             Algebraic dist: 13.457139756944445		 Val Algebraic dist: 15.273736998092296
             Algebraic sqr dist: 408.9703947368421	  Val Algebraic sqr dist: 546.8470203488372
             RE1 dist: 204.48519736842104		 Val RE1 dist: 273.4235101744186
             SED dist: 3.841132626896016		 Val SED dist: 4.446570817814317

Epoch 113/1500: Training Loss: 0.041947515387284126		 Val Loss: 0.047525683114694996
             Training MAE: 0.03352655470371246		 Val MAE: 0.036132123321294785
             Algebraic dist: 13.58019805372807		 Val Algebraic dist: 14.889073571493459
             Algebraic sqr dist: 418.76982821637426	  Val Algebraic sqr dist: 489.9029342296512
             RE1 dist: 209.38493695175438		 Val RE1 dist: 244.9514671148256
             SED dist: 3.824947602567617		 Val SED dist: 4.352977309116097

Epoch 114/1500: Training Loss: 0.042903955916912234		 Val Loss: 0.05295762904854708
             Training MAE: 0.03367381542921066		 Val MAE: 0.036504749208688736
             Algebraic dist: 13.584137141355994		 Val Algebraic dist: 15.77627918332122
             Algebraic sqr dist: 421.7063230994152	  Val Algebraic sqr dist: 594.1884084302326
             RE1 dist: 210.8531615497076		 Val RE1 dist: 297.0942042151163
             SED dist: 3.919182314510234		 Val SED dist: 4.853010665538699

Epoch 115/1500: Training Loss: 0.04188885047421818		 Val Loss: 0.055368212766425555
             Training MAE: 0.033132728189229965		 Val MAE: 0.031989935785532
             Algebraic dist: 13.38228424250731		 Val Algebraic dist: 16.56138433412064
             Algebraic sqr dist: 397.39446271929825	  Val Algebraic sqr dist: 503.7283793604651
             RE1 dist: 198.69723135964912		 Val RE1 dist: 251.86416696947674
             SED dist: 3.8287114372030335		 Val SED dist: 5.214443472928779

Epoch 116/1500: Training Loss: 0.04565876966331437		 Val Loss: 0.04835952714432117
             Training MAE: 0.03385281190276146		 Val MAE: 0.03797585889697075
             Algebraic dist: 14.135696500365498		 Val Algebraic dist: 15.065500658611919
             Algebraic sqr dist: 456.0522660818713	  Val Algebraic sqr dist: 473.43563771802326
             RE1 dist: 228.02613304093566		 Val RE1 dist: 236.71781885901163
             SED dist: 4.196489300644188		 Val SED dist: 4.377751904864644

Epoch 117/1500: Training Loss: 0.04149597290663691		 Val Loss: 0.05489305008289426
             Training MAE: 0.03321683406829834		 Val MAE: 0.035853203386068344
             Algebraic dist: 13.152322334155702		 Val Algebraic dist: 16.242071107376454
             Algebraic sqr dist: 388.663879751462	  Val Algebraic sqr dist: 639.6459847383721
             RE1 dist: 194.33196271929825		 Val RE1 dist: 319.82299236918607
             SED dist: 3.7881569667169224		 Val SED dist: 5.077972057253816

Epoch 118/1500: Training Loss: 0.04312384198283591		 Val Loss: 0.05051985452341479
             Training MAE: 0.03285481408238411		 Val MAE: 0.02877688780426979
             Algebraic dist: 13.569103218658626		 Val Algebraic dist: 15.225250953851743
             Algebraic sqr dist: 423.0806377923977	  Val Algebraic sqr dist: 529.0287972383721
